"ITTER107","Territorio","TIPO_DATO2","Tipo indice","PRODCONS_AGRI_A","Prodotti acquistati","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-08","Ago-2023",151.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-09","Set-2023",148.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2022-09","Set-2022",2.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2022-10","Ott-2022",-3.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2022-11","Nov-2022",-3.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2022-12","Dic-2022",-1.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-01","Gen-2023",-4.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-02","Feb-2023",-3.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-03","Mar-2023",-1.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-04","Apr-2023",-1.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-05","Mag-2023",-2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-06","Giu-2023",-1.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-07","Lug-2023",-1.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-08","Ago-2023",-2.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-09","Set-2023",-1.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2022-09","Set-2022",69.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2022-10","Ott-2022",53.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2022-11","Nov-2022",42.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2022-12","Dic-2022",39.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-01","Gen-2023",18.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-02","Feb-2023",11.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-03","Mar-2023",4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-04","Apr-2023",-1.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-05","Mag-2023",-3.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-06","Giu-2023",-9.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-07","Lug-2023",-13.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-08","Ago-2023",-21.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","PHOSPCFER","concimi semplici fosfatici","2023-09","Set-2023",-24.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-09","Set-2022",211.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-10","Ott-2022",222,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-11","Nov-2022",221.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-12","Dic-2022",216.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-01","Gen-2023",208.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-02","Feb-2023",195,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-03","Mar-2023",184.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-04","Apr-2023",181,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-05","Mag-2023",179.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-06","Giu-2023",174.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-07","Lug-2023",168.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-08","Ago-2023",157.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-09","Set-2023",146.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-09","Set-2022",6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-10","Ott-2022",4.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-11","Nov-2022",-0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-12","Dic-2022",-2.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-01","Gen-2023",-3.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-02","Feb-2023",-6.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-03","Mar-2023",-5.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-04","Apr-2023",-2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-05","Mag-2023",-0.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-06","Giu-2023",-3.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-07","Lug-2023",-3.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-08","Ago-2023",-6.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-09","Set-2023",-7.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-09","Set-2022",78.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-10","Ott-2022",64,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-11","Nov-2022",50.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2022-12","Dic-2022",43.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-01","Gen-2023",28.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-02","Feb-2023",17,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-03","Mar-2023",4.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-04","Apr-2023",-1.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-05","Mag-2023",-3.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-06","Giu-2023",-8.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-07","Lug-2023",-12.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-08","Ago-2023",-21.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","POTASFERTI","concimi semplici potassici","2023-09","Set-2023",-30.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2022-09","Set-2022",187,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2022-10","Ott-2022",188.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2022-11","Nov-2022",186.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2022-12","Dic-2022",184.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-01","Gen-2023",174.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-02","Feb-2023",171.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-03","Mar-2023",167.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-04","Apr-2023",170.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-05","Mag-2023",165.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-06","Giu-2023",164.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-07","Lug-2023",161.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-08","Ago-2023",157,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-09","Set-2023",151,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2022-09","Set-2022",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2022-10","Ott-2022",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2022-11","Nov-2022",-0.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2022-12","Dic-2022",-1.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-01","Gen-2023",-5.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-02","Feb-2023",-2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","COMPOFERTI","concimi complessi (composti)","2023-03","Mar-2023",-2.1,,
